,id,firstName,lastName,club,values,wages,contractexpires,nation,currentAbility,potentialAbility,position,version,date,corners,crossing,dribbling,finishing,firstTouch,freeKickTaking,heading,longShots,longThrows,marking,passing,penaltyTaking,tackling,technique,aggression,anticipation,bravery,composure,concentration,decisions,determination,flair,leadership,offtheBall,positioning,teamwork,vision,workRate,acceleration,agility,balance,jumpingReach,naturalFitness,pace,stamina,strength
352,63013144,Jaroslav,Mihalík,Maccabi Petach-Tikva,€ 298.237,€ 2.640,2022-05-31,Slovakia,52,60,MR,22,2021-11-8,12,12,13,8,12,13,9,11,8,6,9,5,5,13,7,9,9,8,8,10,10,15,7,11,5,9,10,9,14,14,11,9,9,13,10,8
353,63013144,Jaroslav,Mihalík,Lechia Gdańsk,€ 74.000,€ 2.400,2021-06-30,Slovakia,55,60,MR,21,2020-11-23,13,12,13,8,13,13,9,11,8,6,9,5,5,13,7,9,9,8,8,10,10,15,7,11,5,9,10,9,14,14,11,9,9,13,10,8
354,63023509,Tomáš,Huk,Piast,€ 102.476,€ 4.000,2022-06-30,Slovakia,53,61,DC,22,2021-11-8,7,7,7,5,8,5,13,8,9,12,8,8,13,7,12,12,15,15,14,12,11,5,15,10,13,14,8,16,10,5,16,11,12,11,14,13
355,63023509,Tomáš,Huk,Piast Gliwice,€ 89.000,€ 2.000,2022-06-30,Slovakia,53,61,DC,21,2020-11-23,7,7,7,5,8,5,13,8,9,12,8,8,13,7,12,12,15,15,14,12,11,5,15,10,13,14,8,16,10,5,16,11,10,11,14,13
356,63025549,Adam,Zrelák,Warta Poznań,€ 230.238,€ 2.100,2023-06-30,Slovakia,57,62,ST,22,2021-11-8,11,9,9,12,9,8,14,8,8,6,10,12,8,11,16,12,15,10,12,8,16,9,14,14,8,13,9,16,15,11,16,13,15,13,14,12
357,63025549,Adam,Zrelák,1. FC Nürnberg,€ 275.000,€ 5.750,2021-06-30,Slovakia,58,62,ST,21,2020-11-23,11,9,9,13,9,7,15,8,8,6,10,13,8,10,16,13,17,10,12,8,16,9,14,14,8,13,9,16,15,11,16,13,15,13,14,12
358,63025711,Andrej,Kadlec,Sered,€ 16.323,€ 450,2021-12-31,Slovakia,50,58,DR,22,2021-11-8,8,13,12,7,10,7,8,7,10,11,12,6,11,9,15,12,10,10,11,11,10,6,4,9,13,11,12,12,12,11,10,9,16,13,12,12
359,63025711,Andrej,Kadlec,Jagiellonia Białystok,€ 39.000,€ 1.300,2022-06-30,Slovakia,50,58,DR,21,2020-11-23,6,13,12,7,10,5,8,10,5,11,12,7,11,9,10,12,10,10,11,11,10,6,12,9,13,11,12,12,12,11,10,9,15,13,12,12
360,63025870,Tomáš,Vestenický,Dinamo Bucureşti,€ 83.721,€ 1.550,2022-06-30,Slovakia,52,63,ST,22,2021-11-8,7,9,12,14,13,8,11,9,4,4,9,10,5,12,5,12,8,10,10,12,14,9,12,13,6,8,11,13,14,15,9,8,10,13,8,7
361,63025870,Tomáš,Vestenický,Cracovia,€ 60.000,€ 2.500,2021-06-30,Slovakia,52,63,ST,21,2020-11-23,7,9,12,14,13,8,11,9,10,4,9,9,5,12,7,12,8,10,10,12,14,15,10,13,6,8,11,13,14,15,9,8,5,13,8,7
362,63026904,Michal,Siplak,Cracovia,€ 57.642,€ 1.260,2023-06-30,Slovakia,52,60,DL,22,2021-11-8,4,6,7,4,9,3,11,5,10,12,10,8,13,8,13,11,12,11,12,11,12,3,10,6,13,12,11,12,10,9,14,11,14,10,13,15
363,63026904,Michal,Siplak,Cracovia,€ 44.500,€ 1.300,2023-06-30,Slovakia,52,60,DL,21,2020-11-23,9,6,7,4,9,6,11,5,10,12,10,10,13,8,13,11,12,11,12,11,12,3,10,6,13,12,11,12,10,9,14,11,14,10,13,15
364,63026943,Samuel,Mráz,Slovan Bratislava,€ 497.793,€ 8.900,2024-06-30,Slovakia,56,60,AMR,22,2021-11-8,8,11,12,12,14,8,13,11,8,5,13,12,7,14,10,12,11,10,10,12,7,12,7,12,5,9,10,11,13,12,9,11,15,13,14,11
365,63026943,Samuel,Mráz,KGHM Zagłębie Lubin,€ 575.000,€ 9.000,2022-06-30,Slovakia,53,68,AMR,21,2020-11-23,8,11,12,12,14,8,13,11,8,5,13,12,7,14,10,12,11,11,10,9,10,12,7,14,5,9,10,11,12,12,9,8,15,12,13,11
366,63027509,Milan,Dimun,Dun. Streda,€ 69.600,€ 360,2023-06-30,Slovakia,50,55,DM,22,2021-11-8,6,8,8,7,13,3,11,8,5,10,14,4,12,13,13,10,13,12,12,14,13,5,13,10,10,9,7,13,14,14,12,13,13,14,8,12
367,63027509,Milan,Dimun,Cracovia,€ 50.000,€ 1.000,2022-06-30,Slovakia,52,60,DM,21,2020-11-23,6,5,6,7,14,8,11,4,6,10,10,6,12,10,13,10,13,12,12,14,13,5,14,9,10,10,14,13,14,11,12,13,9,12,13,12
368,63027524,Erik,Jirka,Oviedo,€ 1.788.280,€ 4.610,2023-06-30,Slovakia,57,63,MR,22,2021-11-8,12,13,12,13,10,11,11,11,14,7,10,9,5,10,10,12,9,10,10,11,15,14,9,11,8,13,9,14,15,10,9,11,14,14,14,8
369,63027524,Erik,Jirka,Mirandés,€ 125.000,€ 2.500,2022-06-30,Slovakia,55,64,MR,21,2020-11-23,12,12,11,12,10,11,11,11,14,7,10,4,5,10,8,11,9,10,10,11,15,14,9,10,6,13,8,14,15,10,8,11,12,15,14,8
370,63029352,Kristián,Vallo,Wisła Płock,€ 383.257,€ 1.000,2023-06-30,Slovakia,51,59,DR,22,2021-11-8,8,10,12,6,12,8,8,7,12,9,8,8,10,11,12,10,9,8,9,9,14,14,8,12,8,12,11,12,12,12,9,11,8,12,10,9
371,63029352,Kristián,Vallo,MSK Zilina,€ 14.250,€ 400,2022-06-30,Slovakia,45,57,WBR,21,2020-11-23,5,9,11,5,9,8,5,7,3,8,14,3,9,10,6,12,7,10,4,9,11,12,3,8,9,9,10,10,11,14,8,7,14,14,14,5
372,64016388,Damjan,Bohar,NK Osijek,€ 754.557,€ 6.910,2023-06-30,Slovenia,60,61,AMR,22,2021-11-8,12,12,14,11,16,10,6,9,8,5,14,11,4,14,13,12,9,12,11,11,9,13,5,13,5,12,12,12,14,14,12,8,13,14,13,9
373,64016388,Damjan,Bohar,NK Osijek,€ 230.000,€ 7.000,2023-06-30,Slovenia,57,57,MR,21,2020-11-23,12,12,14,10,14,7,6,9,4,5,15,11,4,14,13,11,9,11,11,11,9,13,5,12,3,12,12,13,14,13,13,8,13,14,13,9
374,64018852,Saša,Živec,KGHM Zagłębie,€ 165.774,€ 2.020,2022-06-30,Slovenia,57,59,MR,22,2021-11-8,10,12,13,10,12,11,7,12,10,7,11,3,9,12,11,12,9,11,11,12,12,13,8,13,11,7,12,13,13,14,13,7,9,13,10,8
375,64018852,Saša,Živec,KGHM Zagłębie Lubin,€ 145.000,€ 2.100,2022-06-30,Slovenia,58,59,MC,21,2020-11-23,11,11,12,12,12,11,7,13,10,7,11,9,9,12,11,11,12,12,10,11,12,13,11,12,11,10,12,13,13,15,11,7,10,12,12,11
376,67022040,,Thiago,Liverpool,€ 80.658.773,€ 263.250,2024-06-30,Spain,82,87,DM,22,2021-11-8,13,14,17,10,18,12,10,13,5,11,18,12,13,18,14,16,12,17,13,13,13,18,10,14,13,14,18,15,14,17,13,10,11,11,14,9
377,67022040,,Thiago,Liverpool,€ 61.000.000,€ 220.000,2024-06-30,Spain,80,87,DM,21,2020-11-23,15,14,17,10,18,12,12,13,5,10,17,13,14,17,13,16,8,16,10,13,11,18,8,13,14,10,19,15,14,17,12,7,11,10,15,9
378,67030704,Szymon,Matuszek,Miedź,€ 13.911,€ 1.320,2022-06-30,Poland,52,54,DC,22,2021-11-8,4,4,9,7,10,5,11,9,5,12,10,7,13,10,16,13,14,13,13,13,13,7,14,8,14,13,7,13,10,9,14,12,11,9,12,12
379,67030704,Szymon,Matuszek,Miedź Legnica,€ 42.000,€ 1.300,2022-06-30,Poland,53,54,DR,21,2020-11-23,4,4,9,7,10,5,11,9,5,12,10,7,13,10,16,13,15,13,13,13,13,7,14,8,14,13,7,15,10,9,14,12,11,9,13,14
380,67039209,Flávio,Paixão,Lechia,€ 39.050,€ 6.900,2022-06-30,Portugal,59,59,AMR,22,2021-11-8,8,10,12,12,12,7,10,8,3,4,11,13,5,14,8,13,10,13,12,12,12,16,12,12,7,10,13,12,12,11,12,10,11,13,13,12
381,67039209,Flávio,Paixão,Lechia Gdańsk,€ 18.500,€ 7.000,2021-06-30,Portugal,59,59,AMR,21,2020-11-23,8,10,12,12,12,7,10,8,3,4,11,13,5,14,8,13,10,13,12,12,12,16,12,12,7,10,13,12,12,11,12,10,11,13,13,12
382,67062196,Airam,Cabrera,Goa,€ 17.554,€ 2.550,2022-05-31,Spain,54,58,ST,22,2021-11-8,7,9,9,13,12,8,13,12,7,5,13,17,4,12,11,12,13,13,13,12,15,10,12,13,7,10,13,11,10,12,13,10,13,11,12,12
383,67062196,Airam,Cabrera,Wisła Płock,€ 34.000,€ 2.100,2021-06-30,Spain,55,58,ST,21,2020-11-23,7,9,9,14,12,8,13,12,7,5,13,17,4,12,11,12,13,13,13,12,15,10,12,13,7,10,13,11,10,12,14,10,13,11,12,13
384,67062976,Gerard,Badía,Ascó,€ 127.916,€ 2.050,2022-06-30,Spain,54,55,MR,22,2021-11-8,11,12,11,11,14,13,8,11,6,7,12,8,7,13,10,11,12,10,13,12,16,11,15,13,10,13,13,12,12,12,11,7,11,11,10,8
385,67062976,Gerard,Badía,Piast Gliwice,€ 52.000,€ 2.000,2021-06-30,Spain,54,55,MR,21,2020-11-23,11,12,11,11,14,13,8,11,6,7,12,4,7,13,10,11,12,10,13,12,16,11,15,13,10,13,13,12,12,12,11,7,11,11,10,8
386,67092520,Jonathan de,Amo,Stal Mielec,€ 38.944,€ 910,2022-06-30,Spain,52,53,DC,22,2021-11-8,7,9,9,7,12,6,14,6,9,12,12,8,12,10,9,12,9,11,11,10,13,7,8,7,12,12,11,13,10,9,13,15,13,10,13,14
387,67092520,Jonathan de,Amo,Bruk-Bet Termalica Nieciecza,€ 38.500,€ 675,2021-06-30,Spain,52,53,DC,21,2020-11-23,7,9,9,7,12,6,14,6,9,12,12,8,12,10,9,12,9,11,11,10,13,7,8,7,12,12,11,13,10,9,13,15,13,10,13,14
388,67102055,Jesús,Imaz,Jagiellonia,€ 268.688,€ 2.520,2022-06-30,Spain,60,63,AMC,22,2021-11-8,9,12,13,13,13,9,10,11,6,6,12,10,6,14,12,13,12,13,12,13,14,13,8,14,8,13,15,13,12,13,12,8,11,12,11,9
389,67102055,Jesús,Imaz,Jagiellonia Białystok,€ 450.000,€ 2.600,2022-06-30,Spain,57,63,AMC,21,2020-11-23,9,12,13,13,13,9,10,11,6,6,12,10,6,14,12,12,12,12,12,13,14,13,8,14,8,13,13,12,12,12,12,8,11,12,11,9
390,67140945,Joel,Valencia,Brentford,€ 222.103,€ 17.550,2023-06-30,Ecuador,55,58,MR,22,2021-11-8,11,12,12,11,11,10,3,11,7,4,12,11,7,12,8,11,10,10,11,10,9,14,5,12,3,8,12,9,15,13,10,4,15,15,11,7
391,67140945,Joel,Valencia,Legia Warszawa,€ 2.400.000,€ 16.500,2023-06-30,Ecuador,58,65,MR,21,2020-11-23,11,12,12,11,11,10,6,11,7,4,12,11,7,12,8,11,9,10,11,10,9,14,5,12,6,12,12,14,15,13,11,4,15,15,12,7
392,67148477,,Pirulo,ŁKS Łódź,€ 1.000.350,€ 1.510,2025-06-30,Spain,52,57,AML,22,2021-11-8,12,10,13,11,14,13,8,12,7,4,11,13,7,15,4,12,6,13,9,11,10,15,8,14,8,8,11,11,13,12,10,10,11,13,11,9
393,67148477,,Pirulo,ŁKS Łódź,€ 84.000,€ 1.200,2022-06-30,Spain,52,55,MC,21,2020-11-23,12,10,13,11,13,13,8,12,7,4,11,13,7,13,5,12,6,12,9,11,10,15,8,14,8,8,11,12,14,11,10,10,11,13,11,9
394,67155728,Samu,Corral,ŁKS Łódź,€ 17.822,€ 1.370,2022-06-30,Spain,50,55,AMC,22,2021-11-8,10,10,8,14,11,10,12,12,5,8,10,12,7,12,16,11,12,13,13,12,12,13,14,11,13,12,12,12,12,10,14,11,15,12,13,12
395,67155728,Samu,Corral,ŁKS Łódź,€ 58.000,€ 1.400,2022-06-30,Spain,47,48,AMC,21,2020-11-23,10,10,8,14,11,10,12,12,8,8,10,12,7,11,16,11,12,13,13,12,12,13,14,11,13,12,12,12,12,10,10,11,12,12,13,11
396,67156427,Dani,Ramírez,Lech,€ 422.540,€ 3.510,2023-06-30,Spain,58,64,MC,22,2021-11-8,12,13,14,9,15,12,4,12,4,5,13,5,5,15,6,11,10,13,12,13,15,16,7,14,6,12,15,11,13,13,12,6,9,12,13,8
397,67156427,Dani,Ramírez,Lech Poznań,€ 250.000,€ 3.600,2023-06-30,Spain,59,64,MC,21,2020-11-23,12,13,14,9,15,12,4,12,4,5,13,10,5,15,6,11,10,13,12,13,15,16,7,14,6,12,15,11,13,13,12,6,17,12,13,8
398,67156529,Israel,Puerto,Jagiellonia,€ 265.234,€ 2.600,2023-06-30,Spain,56,59,DC,22,2021-11-8,3,3,6,6,12,6,12,9,6,14,12,5,13,11,16,13,11,11,13,13,13,8,12,9,13,12,11,12,11,10,12,13,11,11,13,13
399,67156529,Israel,Puerto,Śląsk Wrocław,€ 750.000,€ 2.300,2021-06-30,Spain,57,61,DC,21,2020-11-23,3,3,6,6,12,6,12,9,6,14,12,5,13,11,16,13,11,11,13,13,13,8,12,9,13,12,11,12,11,10,12,13,11,11,13,13
400,67179125,Ivi,López,Raków,€ 1.155.753,€ 2.470,2024-06-30,Spain,62,65,AMR,22,2021-11-8,9,12,12,11,13,16,9,12,5,6,13,15,7,14,12,13,14,13,13,12,13,15,12,14,8,9,14,11,14,12,13,9,12,13,12,9
401,67179125,Ivi,López,Raków Częstochowa,€ 450.000,€ 2.300,2024-06-30,Spain,60,68,ML,21,2020-11-23,9,12,12,11,13,14,9,11,5,6,12,13,7,14,12,12,14,13,12,12,13,15,12,14,8,8,14,11,14,12,13,9,12,13,12,9
402,67179381,José,Kanté,Qairat,€ 35.382,€ 4.000,2021-12-31,Guinea,56,60,AMC,22,2021-11-8,4,8,13,11,14,5,13,8,4,6,12,13,7,14,13,12,8,9,13,12,12,14,5,15,6,12,12,14,11,13,15,12,9,11,12,14
403,67179381,José,Kanté,Legia Warszawa,€ 185.000,€ 4.000,2021-06-30,Guinea,58,60,AMC,21,2020-11-23,4,8,13,11,14,5,13,8,4,6,12,13,7,14,13,12,8,9,13,12,13,14,5,15,6,12,12,14,12,14,15,12,9,11,12,14
404,67211327,Iván,Márquez,NEC,€ 97.679,€ 2.000,2023-06-30,Spain,50,53,DC,22,2021-11-8,8,8,7,6,9,6,13,7,10,13,9,8,12,8,11,12,11,11,12,11,14,7,8,7,12,13,12,11,10,8,11,14,12,10,12,13
405,67211327,Iván,Márquez,Cracovia,€ 37.000,€ 1.400,2022-06-30,Spain,50,53,DC,21,2020-11-23,8,8,7,6,9,6,12,7,10,13,9,8,12,8,11,12,11,11,12,11,14,7,8,7,12,13,12,11,10,8,11,14,12,10,12,13
406,67220011,Mario,Rodríguez,Warta Poznań,€ 28.985,€ 2.000,2022-06-30,Spain,43,55,MR,22,2021-11-8,6,8,11,6,10,6,3,5,1,5,10,1,7,13,11,7,8,10,7,11,9,11,7,9,6,7,4,7,13,13,7,7,12,13,12,6
407,67220011,Mario,Rodríguez,Warta Poznań,€ 19.000,€ 700,2022-06-30,Spain,43,55,MR,21,2020-11-23,7,11,7,9,10,7,6,9,6,3,11,3,7,14,11,8,8,7,6,9,7,13,10,13,7,8,9,13,14,13,4,7,8,14,10,6
408,67227812,,Chuca,Miedź,€ 100.638,€ 2.700,2023-06-30,Spain,52,58,MC,22,2021-11-8,13,12,12,10,11,9,6,9,4,10,13,10,9,13,5,10,9,10,11,12,13,11,7,11,10,13,13,10,13,13,12,9,8,12,10,7
409,67227812,,Chuca,Wisła Kraków,€ 53.000,€ 1.800,2022-06-30,Spain,52,58,MC,21,2020-11-23,13,12,12,10,11,9,6,9,4,10,13,10,9,13,3,10,9,10,11,12,13,11,7,11,10,13,13,10,13,13,12,9,8,11,10,7
410,67229636,Erik,Expósito,Śląsk,€ 230.238,€ 2.630,2024-06-30,Spain,58,63,AMC,22,2021-11-8,5,7,11,13,12,6,13,11,12,7,10,12,7,12,11,13,7,12,11,11,10,7,12,12,10,11,8,10,11,11,13,16,11,12,13,15
411,67229636,Erik,Expósito,Śląsk Wrocław,€ 52.000,€ 2.100,2022-06-30,Spain,54,63,ST,21,2020-11-23,5,7,11,12,11,6,13,11,12,7,10,12,7,12,11,11,7,11,10,9,10,7,12,9,10,6,8,10,11,11,13,16,11,11,13,15
412,67247579,Ben,Lederman,Raków,€ 455.524,€ 1.500,2024-06-30,United States,53,50-70,MC,22,2021-11-8,6,7,13,6,13,11,5,12,5,6,13,7,6,14,9,12,10,12,9,12,14,12,4,13,8,12,13,12,12,14,9,11,12,10,8,8
413,67247579,Ben,Lederman,Raków Częstochowa,€ 27.000,€ 325,2024-06-30,United States,47,50-70,MC,21,2020-11-23,6,7,13,6,12,11,5,12,5,5,12,5,5,14,9,8,8,12,9,10,14,12,4,11,6,9,13,8,12,14,8,11,12,10,8,8
414,67258832,Iván,Martín,Alavés,€ 19.022.160,€ 14.310,2025-06-30,Spain,65,74,MC,22,2021-11-8,12,14,15,12,14,12,10,10,8,11,12,12,12,15,9,12,13,12,11,13,16,15,11,12,13,8,14,13,13,12,11,9,13,13,12,12
416,67271718,Marcos,Álvarez,Yeclano,€ 2.453,€ 210,2023-06-30,Spain,28,40,DL,22,2021-11-8,4,3,6,1,4,1,6,3,2,11,8,1,9,8,7,9,8,7,7,14,13,5,1,4,6,7,4,7,12,13,7,8,9,13,5,6
417,67271718,Marcos,Álvarez,Yeclano,€ 6.250,€ 150,2021-06-30,Spain,28,40,DL,21,2020-11-23,4,5,4,1,6,2,5,4,4,5,4,5,11,5,8,7,8,8,6,14,7,5,7,5,7,7,7,8,14,13,5,13,8,13,8,5
418,67278165,Jesús,Jiménez,Ejea,€ 113.070,€ 590,2022-06-30,Spain,43,40-60,ST,22,2021-11-8,7,6,14,12,12,4,11,5,1,6,6,5,5,9,9,8,8,9,6,10,5,12,6,12,7,7,6,9,14,13,13,7,15,13,10,13
419,67278165,Jesús,Jiménez,Zaragoza,€ 54.000,€ 275,2021-06-30,Spain,36,40-60,ST,21,2020-11-23,6,5,13,13,13,6,13,5,1,2,3,3,3,8,11,7,5,6,7,11,16,15,6,11,6,6,5,8,10,8,12,3,14,12,11,12
420,67279508,Javier,Hyjek,Śląsk,€ 112.258,€ 500,2024-06-30,Poland,44,40-60,DM,22,2021-11-8,7,8,10,11,12,9,9,5,7,6,11,3,8,12,6,9,7,11,8,11,11,11,11,12,11,10,10,10,11,15,13,10,9,10,11,5
421,67279508,Javier,Hyjek,Piast Gliwice,€ 1.700,€ 180,2023-06-30,Poland,43,50-70,DM,21,2020-11-23,9,8,10,11,12,9,9,5,9,6,11,8,8,12,6,9,7,8,8,11,12,11,8,12,11,10,10,10,11,15,13,11,15,10,11,5
422,67279609,Fran,López,Celta de Vigo,€ 2.815.260,€ 1.340,2022-06-30,Spain,47,60-80,ST,22,2021-11-8,8,7,14,10,14,8,14,9,7,8,8,7,3,11,5,8,9,10,9,12,19,10,12,12,8,8,9,9,14,12,9,8,13,14,7,11
423,67279609,Fran,López,Celta de Vigo,€ 75.000,€ 60,2022-06-30,Spain,47,60-80,ST,21,2020-11-23,8,6,13,14,14,8,14,6,7,8,6,5,4,10,6,13,9,13,9,11,8,9,6,14,8,8,8,9,14,13,9,11,8,13,8,10
424,69002759,Vullnet,Basha,Ionikos Nikeas,€ 315.082,€ 1.580,2022-06-30,Albania,53,58,DM,22,2021-11-8,9,9,9,5,12,9,10,13,10,12,12,6,13,11,16,14,13,11,13,12,15,6,9,10,14,13,11,14,11,10,12,10,9,11,11,12
425,69002759,Vullnet,Basha,Wisła Kraków,€ 105.000,€ 2.300,2021-06-30,Albania,56,57,DM,21,2020-11-23,9,9,9,5,12,9,10,13,11,12,12,6,13,11,16,14,13,11,13,12,15,6,9,10,14,14,11,14,12,11,12,10,9,11,13,12
426,690943,Themistoklis,Tzimopoulos,Levadeiakos,€ 8.003,€ 1.100,2022-06-30,New Zealand,50,58,DC,22,2021-11-8,4,9,9,6,10,7,14,13,9,12,14,8,12,12,15,10,14,12,12,10,15,8,15,10,12,14,12,13,8,7,14,13,14,8,11,15
427,690943,Themistoklis,Tzimopoulos,Korona Kielce,€ 5.750,€ 1.100,2021-06-30,New Zealand,52,58,DC,21,2020-11-23,4,9,9,6,10,7,14,13,9,12,14,8,12,12,15,9,14,12,12,10,15,8,14,10,12,14,12,13,8,7,14,14,14,8,11,15
428,71006567,Bogdan,Butko,,0,0,,Ukraine,58,63,DR,22,2021-11-8,8,12,11,8,9,10,9,8,12,13,11,7,10,13,7,11,11,10,9,12,11,8,7,14,13,14,13,14,13,13,13,9,11,13,15,9
429,71006567,Bogdan,Butko,Lech Poznań,€ 600.000,€ 5.250,2021-06-30,Ukraine,57,63,DR,21,2020-11-23,8,12,11,8,9,10,9,8,12,13,11,5,10,13,7,11,11,10,9,12,11,8,7,14,13,14,13,14,13,13,13,9,11,13,15,9
430,71023097,Ruslan,Babenko,Polissia,€ 12.732,€ 570,2022-06-15,Ukraine,50,54,MC,22,2021-11-8,12,11,10,6,10,12,7,12,4,9,13,8,11,12,12,13,9,12,12,12,14,9,9,11,11,14,12,14,11,10,9,8,12,11,13,9
431,71023097,Ruslan,Babenko,Olimpik Donetsk,€ 120.000,€ 1.200,2021-06-30,Ukraine,50,54,MC,21,2020-11-23,12,11,10,6,10,12,7,12,4,9,13,6,11,12,12,13,9,12,12,12,14,9,9,11,11,14,12,14,11,10,9,8,12,11,13,9
432,71031648,Artem,Shabanov,Dynamo Kyiv,€ 417.253,€ 4.960,2021-12-31,Ukraine,58,63,DL,22,2021-11-8,4,10,10,5,10,5,12,7,14,13,10,6,13,11,14,14,12,11,12,11,13,6,13,10,11,14,6,14,12,11,12,15,14,11,13,14
433,71031648,Artem,Shabanov,Dynamo Kyiv,€ 600.000,€ 3.800,2021-12-31,Ukraine,58,63,DL,21,2020-11-23,8,10,10,9,15,10,12,9,14,12,10,8,13,11,14,14,12,11,12,11,4,5,14,10,11,14,11,14,12,11,12,15,7,11,13,14
434,71042511,Sergiy,Myakushko,,0,0,,Ukraine,53,63,WBR,22,2021-11-8,10,10,13,11,13,14,5,13,10,7,11,13,12,13,9,8,12,9,9,8,15,15,14,12,8,7,9,7,13,13,9,9,9,13,9,7
435,71042511,Sergiy,Myakushko,Podbeskidzie Bielsko-Biała,€ 110.000,€ 2.100,2021-06-30,Ukraine,53,63,WBR,21,2020-11-23,8,10,14,10,13,15,4,14,2,6,11,1,4,13,13,9,12,8,9,7,15,15,13,11,7,7,8,4,12,14,8,6,9,14,8,6
436,71044370,Volodymyr,Kostevych,Rukh,€ 270.185,€ 1.740,2023-12-31,Ukraine,55,65,DL,22,2021-11-8,11,12,11,5,12,11,9,11,6,11,11,9,12,11,8,11,14,11,10,11,14,10,7,13,11,12,11,13,13,14,13,6,14,13,14,10
437,71044370,Volodymyr,Kostevych,Dynamo Kyiv,€ 850.000,€ 5.750,2023-12-31,Ukraine,55,65,DL,21,2020-11-23,11,11,11,5,12,11,9,11,7,11,11,9,12,11,8,11,14,11,10,11,14,10,7,13,11,12,11,13,13,14,13,6,14,13,14,10
438,71072151,Valeriane,Gvilia,Raków,€ 448.964,€ 2.190,2023-06-30,Georgia,57,59,MC,22,2021-11-8,15,12,12,9,13,14,7,13,3,8,13,12,8,11,8,12,10,13,10,12,14,13,12,17,14,14,14,15,11,13,14,12,14,11,14,13
439,71072151,Valeriane,Gvilia,Legia Warszawa,€ 200.000,€ 3.000,2021-06-30,Georgia,58,63,MC,21,2020-11-23,15,12,12,9,13,14,7,13,3,8,13,12,8,11,8,12,12,13,10,12,14,13,12,17,14,14,14,15,12,13,14,12,14,11,14,13
440,710834,Cezary,Stefańczyk,RKS Radomsko,€ 3.200,€ 325,2021-06-30,Poland,48,53,DR,22,2021-11-8,12,12,10,7,12,13,10,11,12,10,12,11,11,12,12,11,14,10,11,12,13,10,13,12,12,13,11,11,9,11,12,12,10,9,9,12
442,71090240,Mykola,Musolitin,Lechia,€ 446.403,€ 1.100,2023-06-30,Ukraine,50,60,MC,22,2021-11-8,10,11,12,10,11,10,5,12,4,10,13,10,8,13,9,12,7,9,9,11,9,8,4,10,7,14,14,11,10,11,12,9,10,12,10,10
443,71090240,Mykola,Musolitin,Valmiera FC,€ 72.000,€ 400,2022-12-31,Ukraine,50,60,MC,21,2020-11-23,10,11,12,10,11,10,5,12,6,10,13,5,8,13,9,12,7,9,9,11,14,8,10,10,7,14,14,11,10,11,12,12,10,12,10,10
444,71111609,Myroslav,Mazur,,0,0,,Ukraine,42,53,DC,22,2021-11-8,7,10,6,7,10,7,12,9,8,11,11,7,9,10,10,11,9,10,10,10,10,6,7,6,11,9,10,9,9,7,14,16,10,10,10,14
445,71111609,Myroslav,Mazur,Umeå FC,€ 15.750,€ 675,2021-11-30,Ukraine,42,53,DC,21,2020-11-23,7,10,6,7,10,7,12,9,8,11,11,7,9,10,10,11,9,10,10,10,10,6,7,6,11,9,10,9,9,7,14,16,10,10,10,14
446,717396,Jakub,Rzezniczak,Wisła Płock,€ 5.970,€ 2.520,2022-06-30,Poland,53,60,DR,22,2021-11-8,7,9,7,6,9,5,12,7,9,12,11,6,13,10,15,12,15,10,11,12,15,7,14,12,12,15,10,16,9,10,14,12,16,10,15,15
447,717396,Jakub,Rzeźniczak,Wisła Płock,€ 9.250,€ 2.600,2021-06-30,Poland,52,60,DR,21,2020-11-23,7,9,7,6,9,5,12,7,9,12,11,6,13,10,15,12,15,9,9,12,15,7,14,12,12,15,10,16,9,10,14,12,14,10,15,15
448,717425,Mariusz,Pawelec,Śląsk,€ 2.320,€ 500,2022-06-30,Poland,49,55,DL,22,2021-11-8,8,9,8,6,9,12,10,9,7,10,9,11,14,9,8,11,16,10,10,10,10,7,9,10,11,10,10,14,10,11,12,11,13,10,12,12
449,717425,Mariusz,Pawelec,Śląsk Wrocław,€ 5.500,€ 2.800,2021-06-30,Poland,51,55,DL,21,2020-11-23,8,9,8,6,9,12,10,9,7,10,9,11,14,9,8,11,16,10,10,10,10,7,9,10,11,10,10,14,11,12,13,11,13,11,13,13
450,717428,Marcin,Kaczmarek,Star Starachowice,€ Contract,€ 260,2022-06-30,Poland,42,43,MR,22,2021-11-8,12,10,12,9,10,12,3,8,3,9,10,9,8,12,14,9,11,10,12,11,18,12,14,9,8,12,11,10,10,12,11,4,14,10,9,7
451,717428,Marcin,Kaczmarek,KSZO Ostrowiec Świętokrzyski,€ 1.100,€ 250,2021-06-30,Poland,42,43,MR,21,2020-11-23,12,10,12,9,10,12,3,8,3,9,10,9,8,12,14,9,11,10,12,11,18,12,14,9,8,12,11,10,10,12,11,4,14,10,9,7
452,717757,Piotr,Celeban,Śląsk,€ 2.320,€ 500,2022-06-30,Poland,50,63,DC,22,2021-11-8,5,8,7,10,9,8,15,9,11,11,10,9,12,9,16,11,13,12,10,12,14,11,12,11,11,12,6,14,9,9,14,12,15,9,12,15
453,717757,Piotr,Celeban,Śląsk Wrocław,€ 9.000,€ 3.100,2022-06-30,Poland,53,63,DC,21,2020-11-23,5,8,7,10,9,8,15,9,11,11,10,9,12,9,16,11,13,12,10,12,14,11,12,11,11,12,6,14,9,10,14,13,15,10,13,15
